,Image Location,Analysis Region,Algorithm Name,Object Id,XMin,XMax,YMin,YMax,Phenotype 1,Phenotype 2,2025_10_13_HH,DAPI Positive Classification,DAPI Positive Nucleus Classification,DAPI Nucleus Intensity,DAPI Cell Intensity,PD-1 (Opal 620) Cell Intensity,Ki67 (Opal 540) Positive Classification,Ki67 (Opal 540) Positive Nucleus Classification,Ki67 (Opal 540) Nucleus Intensity,Ki67 (Opal 540) Cell Intensity,CD3 (Opal 520) Cell Intensity,CD56 (Opal 570) Cell Intensity,CD34 (Opal 650) Cell Intensity,CXCL12 (Opal 690) Cell Intensity,CD8 (Opal 780) Cell Intensity,CD4 (Opal 480) Cell Intensity,Cell Area (µm²),Cytoplasm Area (µm²),Membrane Area (µm²),Nucleus Area (µm²),Nucleus Perimeter (µm),Nucleus Roundness
850,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,850,13955,13971,5429,5444,0,0,Neg,0,0,0.375628,0.375628,0.011647,0,0,0.356073,0.356073,0.106819,0.187033,0.0,0.00389,0.0,1.675443,42.428295,0,0,42.428295,34.766552,0.624577
851,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,851,14059,14067,5430,5437,0,0,HSPC,0,0,0.628962,0.628962,0.0,0,0,0.313198,0.313198,0.100616,0.008461,0.0,0.0,0.0,2.676117,13.567188,0,0,13.567188,16.88661,0.716834
852,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,852,14081,14096,5431,5441,0,0,HSPC,0,0,0.747968,0.747968,0.0,0,0,0.161292,0.161292,0.047381,0.0,0.0,0.0,0.0,3.062205,23.434233,0,0,23.434233,26.323246,0.575781
853,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,853,14107,14124,5432,5449,0,0,HSPC,0,0,0.599378,0.599378,0.003544,0,0,0.266787,0.266787,0.079278,0.00369,0.0,0.0,0.0,2.849038,41.934944,0,0,41.934944,35.75988,0.569651
854,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,854,14054,14070,5439,5451,0,0,HSPC,0,0,0.518373,0.518373,0.014069,0,0,0.213455,0.213455,0.074429,0.007238,0.0,0.0017,0.0,2.164145,37.494774,0,0,37.494774,27.316576,0.725383
855,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,855,14081,14097,5440,5451,0,0,HSPC,0,0,0.717903,0.717903,0.004303,0,0,0.222792,0.222792,0.077559,0.0,0.0,0.0,0.0,2.892643,32.314575,0,0,32.314575,29.303236,0.668743
856,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,856,14022,14032,5441,5454,0,0,HSPC,0,0,0.623518,0.623518,0.0,0,0,0.177074,0.177074,0.0,0.0,0.0,0.0,0.0,2.576898,15.047245,0,0,15.047245,21.356596,0.586163
857,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,857,14014,14022,5442,5456,0,0,HSPC,0,0,0.696597,0.696597,0.00109,0,0,0.181134,0.181134,0.069229,0.0,0.0,0.0,0.0,3.160984,16.773977,0,0,16.773977,20.85993,0.538333
858,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,858,14068,14080,5442,5454,0,0,HSPC,0,0,0.598308,0.598308,0.01522,0,0,0.129484,0.129484,0.130752,0.01003,0.0,0.0,0.0,2.248396,27.874405,0,0,27.874405,23.343256,0.762384
859,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,859,14095,14106,5443,5455,0,0,HSPC,0,0,0.566587,0.566587,0.040443,0,0,0.327785,0.327785,0.078424,0.029592,0.0,0.001942,0.0,2.408556,21.7075,0,0,21.7075,22.84659,0.672537
860,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,860,14105,14111,5445,5455,0,0,HSPC,0,0,0.473629,0.473629,0.032409,0,0,0.322268,0.322268,0.051586,0.288248,0.0,0.001072,0.0,2.281917,11.347102,0,0,11.347102,14.899951,0.58617
861,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,861,13982,13991,5446,5452,0,0,HSPC,0,0,0.546218,0.546218,0.0,0,0,0.268332,0.268332,0.0,0.0,0.0,0.0,0.0,2.454862,13.320512,0,0,13.320512,14.899951,0.727755
862,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,862,13968,13983,5447,5469,0,0,HSPC,0,0,0.447327,0.447327,0.017251,0,0,0.222337,0.222337,0.116604,0.048494,0.0,0.013774,0.0,2.062068,41.441593,0,0,41.441593,35.263218,0.584444
863,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,863,14064,14079,5450,5465,0,0,HSPC,0,0,0.412265,0.412265,0.028436,0,0,0.197657,0.197657,0.054242,0.178867,0.0,0.01191,0.0,1.80476,34.04131,0,0,34.04131,30.296566,0.586454
864,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,864,14081,14093,5450,5466,0,0,HSPC,0,0,0.746213,0.746213,0.010822,0,0,0.344765,0.344765,0.040995,0.0,0.0,0.000544,0.0,2.966945,34.53466,0,0,34.53466,27.813242,0.690649
865,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,865,14111,14147,5450,5477,0,0,HSPC,0,0,0.565958,0.565958,0.033356,0,0,0.381648,0.381648,0.183176,0.550666,0.000544,0.006367,0.0,2.812735,137.3986,0,0,137.3986,60.593132,0.640984
866,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,866,13916,13941,5451,5465,0,0,Neg,0,0,0.350567,0.350567,0.018582,0,0,0.235021,0.235021,0.126212,0.334105,0.0,0.006416,0.0,1.768582,57.47554,0,0,57.47554,40.229866,0.606705
867,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,867,14010,14023,5453,5461,0,0,HSPC,0,0,0.615153,0.615153,0.0,0,0,0.170156,0.170156,0.090003,0.0,0.0,0.0,0.0,2.902529,11.347102,0,0,11.347102,19.8666,0.491943
868,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,868,13983,14008,5454,5472,0,0,HSPC,0,0,0.562896,0.562896,0.000664,0,0,0.232074,0.232074,0.11181,0.00178,0.0,0.000271,0.0,2.505603,75.4829,0,0,75.4829,43.209858,0.694463
869,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,869,14055,14076,5454,5478,0,0,HSPC,0,0,0.502336,0.502336,0.003922,0,0,0.268932,0.268932,0.081936,0.162267,0.0,0.001395,0.0,2.44179,68.82265,0,0,68.82265,47.183178,0.599144
870,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,870,14097,14111,5455,5466,0,0,HSPC,0,0,0.356894,0.356894,0.104968,0,0,0.511348,0.511348,0.23493,1.287153,0.0,0.003981,0.0,1.939487,26.8877,0,0,26.8877,23.83992,0.656869
871,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,871,14085,14098,5456,5478,0,0,HSPC,0,0,0.68022,0.68022,0.001449,0,0,0.158764,0.158764,0.13427,0.0,0.0,0.0,0.0,2.995616,44.64838,0,0,44.64838,34.766552,0.592626
872,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,872,13992,14036,5461,5484,0,0,HSPC,0,0,0.515889,0.515889,0.002504,0,0,0.202377,0.202377,0.09957,0.012476,0.0,0.000754,0.0,2.343444,128.51826,0,0,128.51826,74.99642,0.540547
873,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,873,13944,13968,5462,5498,0,0,Neg,0,0,0.397146,0.397146,0.036417,0,0,0.359822,0.359822,0.152976,0.108273,0.000721,0.027242,0.0,2.128516,146.27895,0,0,146.27895,65.559784,0.630746
874,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,874,14157,14174,5462,5480,0,0,HSPC,0,0,0.499484,0.499484,0.014512,0,0,0.329105,0.329105,0.117647,0.020624,0.0,0.003811,0.0,2.325168,38.728153,0,0,38.728153,33.77322,0.497394
875,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,875,13965,13992,5464,5501,0,0,Neg,0,0,0.52302,0.52302,0.031438,0,0,0.418067,0.418067,0.142375,0.07116,0.000899,0.017859,0.0,2.692377,148.49904,0,0,148.49904,75.989746,0.690915
876,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,876,14095,14116,5464,5503,0,0,HSPC,0,0,0.536872,0.536872,0.00328,0,0,0.263857,0.263857,0.098091,0.03541,0.0,0.000571,0.0,2.48179,91.27017,0,0,91.27017,67.049774,0.487367
877,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,877,14150,14169,5464,5490,0,0,HSPC,0,0,0.521043,0.521043,0.005916,0,0,0.244436,0.244436,0.071525,0.016649,0.0,0.000389,0.0,2.340764,66.35588,0,0,66.35588,45.69318,0.563186
878,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,878,14075,14085,5467,5475,0,0,HSPC,0,0,0.472213,0.472213,0.001593,0,0,0.255816,0.255816,0.05323,0.0,0.0,0.0,0.0,2.314453,15.540597,0,0,15.540597,18.376606,0.65289
879,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,879,14135,14153,5467,5485,0,0,HSPC,0,0,0.612605,0.612605,0.007489,0,0,0.399,0.399,0.206228,0.062742,0.0,0.001257,0.0,3.035793,49.335228,0,0,49.335228,35.263218,0.678677
880,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,880,14034,14043,5469,5478,0,0,HSPC,0,0,0.580591,0.580591,0.0,0,0,0.15354,0.15354,0.03847,0.0,0.0,0.0,0.0,2.685437,14.800569,0,0,14.800569,17.383276,0.743203
881,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,881,14045,14053,5474,5483,0,0,HSPC,0,0,0.602311,0.602311,0.006601,0,0,0.166089,0.166089,0.067077,0.0,0.0,0.0,0.0,2.780628,15.047245,0,0,15.047245,17.383276,0.731564
882,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,882,14030,14044,5475,5492,0,0,Neg,0,0,0.431933,0.431933,0.000341,0,0,0.188071,0.188071,0.097534,0.006547,0.0,0.0,0.0,1.925415,40.20821,0,0,40.20821,34.269886,0.609193
883,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,883,14379,14389,5475,5485,0,0,Neg,0,0,0.385275,0.385275,0.307208,0,0,0.723917,0.723917,0.150963,0.647021,0.0,0.030592,0.0,3.291476,15.787273,0,0,15.787273,18.376606,0.644041
884,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,884,14055,14063,5477,5490,0,0,HSPC,0,0,0.573785,0.573785,0.0,0,0,0.176406,0.176406,0.057548,0.0,0.0,0.0,0.0,2.675801,15.047245,0,0,15.047245,20.85993,0.496735
885,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,885,14074,14085,5477,5489,0,0,HSPC,0,0,0.489787,0.489787,0.0,0,0,0.240356,0.240356,0.0,0.0,0.0,0.0,0.0,2.128126,18.747387,0,0,18.747387,25.826582,0.640496
886,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,886,14063,14072,5479,5492,0,0,HSPC,0,0,0.505193,0.505193,0.017963,0,0,0.279645,0.279645,0.038986,0.008297,0.0,0.000582,0.0,2.338619,16.773977,0,0,16.773977,20.85993,0.507045
887,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,887,14019,14036,5480,5517,0,0,Neg,0,0,0.482421,0.482421,0.025737,0,0,0.295299,0.295299,0.225436,0.050799,0.001931,0.008222,0.0,2.332148,114.21105,0,0,114.21105,57.116478,0.59825
888,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,888,14035,14059,5481,5514,0,0,Neg,0,0,0.532745,0.532745,0.024612,0,0,0.343222,0.343222,0.146674,0.060386,0.000771,0.008847,0.0,2.669116,130.98503,0,0,130.98503,56.619812,0.669066
889,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,889,14169,14179,5481,5491,0,0,Neg,0,0,0.435738,0.435738,0.008638,0,0,0.334008,0.334008,0.25756,0.111156,0.0,0.007617,0.0,2.408489,20.47412,0,0,20.47412,20.363266,0.817557
890,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,890,14069,14079,5486,5495,0,0,HSPC,0,0,0.665908,0.665908,0.0,0,0,0.38653,0.38653,0.048204,0.010839,0.0,0.0,0.0,2.936393,14.800569,0,0,14.800569,18.376606,0.625654
891,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,891,14088,14099,5487,5493,0,0,HSPC,0,0,0.559753,0.559753,0.0,0,0,0.20067,0.20067,0.060875,0.0,0.0,0.0,0.0,2.563167,15.293921,0,0,15.293921,16.88661,0.652552
892,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,892,14079,14090,5488,5500,0,0,HSPC,0,0,0.608018,0.608018,0.0,0,0,0.215931,0.215931,0.063839,0.018008,0.0,0.0,0.0,2.75138,18.747387,0,0,18.747387,21.85326,0.698683
893,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,893,14145,14158,5489,5499,0,0,HSPC,0,0,0.505224,0.505224,0.001375,0,0,0.233069,0.233069,0.144309,0.015518,0.0,0.000872,0.0,2.473066,23.68091,0,0,23.68091,22.349926,0.691727
894,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,894,14056,14077,5492,5525,0,0,Neg,0,0,0.470408,0.470408,0.028287,0,0,0.321791,0.321791,0.156979,0.073673,0.000215,0.013093,4.1e-05,2.421616,109.52421,0,0,109.52421,54.136486,0.607848
895,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,895,14136,14158,5492,5514,0,0,Neg,0,0,0.353055,0.353055,0.021659,0,0,0.309538,0.309538,0.358481,0.184019,0.001003,0.012095,0.008755,1.92863,51.061962,0,0,51.061962,45.196518,0.581994
896,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,896,14128,14141,5495,5508,0,0,Neg,0,0,0.447122,0.447122,0.011935,0,0,0.325713,0.325713,0.132951,0.0,0.0,0.006449,0.0,2.27606,17.514006,0,0,17.514006,24.833252,0.501476
897,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,897,14073,14084,5498,5513,0,0,Neg,0,0,0.42918,0.42918,0.019823,0,0,0.222602,0.222602,0.230512,0.039073,0.0,0.011014,0.0,2.020113,30.341166,0,0,30.341166,26.323246,0.627867
898,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,898,14097,14116,5500,5515,0,0,Neg,0,0,0.385625,0.385625,0.015308,0,0,0.281647,0.281647,0.110569,0.025237,0.0,0.002165,0.0,1.882422,43.66168,0,0,43.66168,35.75988,0.652254
899,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,899,14126,14136,5500,5512,0,0,Neg,0,0,0.380908,0.380908,0.006481,0,0,0.258455,0.258455,0.115911,0.023535,0.0,0.00611,0.0,1.931315,22.200853,0,0,22.200853,20.85993,0.716744
900,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,900,13967,13983,5501,5527,0,0,Neg,0,0,0.333378,0.333378,0.084474,0,0,0.432063,0.432063,0.122087,0.869574,0.003667,0.068463,0.0,2.241695,71.78276,0,0,71.78276,43.209858,0.620502
901,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,901,14090,14096,5501,5516,0,0,Neg,0,0,0.38191,0.38191,0.004979,0,0,0.114379,0.114379,0.22367,0.08186,0.002784,0.002159,0.0,1.84137,19.980768,0,0,19.980768,22.84659,0.604741
902,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,902,14044,14060,5514,5539,0,0,Neg,0,0,0.380925,0.380925,0.021983,0,0,0.297537,0.297537,0.132551,0.253343,0.001918,0.010646,0.0,2.069754,57.722218,0,0,57.722218,42.713192,0.555154
903,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,903,13999,14011,5515,5521,0,0,Neg,0,0,0.371541,0.371541,0.017852,0,0,0.420134,0.420134,0.093424,0.051724,0.0,0.013234,0.0,1.87846,16.280626,0,0,16.280626,17.87994,0.606449
904,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,904,14037,14044,5520,5533,0,0,Neg,0,0,0.410269,0.410269,0.016288,0,0,0.381483,0.381483,0.101605,0.049089,0.0,0.000728,0.0,2.16221,16.527302,0,0,16.527302,18.87327,0.582359
905,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,905,14139,14149,5543,5551,0,0,Neg,0,0,0.3764,0.3764,0.256536,0,0,0.921051,0.921051,0.064252,0.85764,0.0,0.230002,0.0,2.234495,13.320512,0,0,13.320512,16.389946,0.635201
906,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,906,14436,14448,5551,5560,0,0,Neg,0,0,0.389821,0.389821,0.053502,0,0,0.443683,0.443683,0.0,0.912716,0.0,0.002935,0.0,0.448584,24.420938,0,0,24.420938,20.85993,0.772749
907,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,907,14390,14399,5571,5582,0,0,Neg,0,0,0.339385,0.339385,0.144698,0,0,0.287786,0.287786,0.047085,0.743736,0.0,0.00668,0.0,1.291279,19.73409,0,0,19.73409,19.369936,0.745068
908,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,908,13887,13901,5572,5590,0,0,Endothelial,0,0,0.720744,0.720744,0.249929,0,0,0.146783,0.146783,0.0,0.536457,5.225861,0.714218,0.220489,0.935771,46.868465,0,0,46.868465,32.283226,0.767802
909,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,909,13871,13896,5583,5601,0,0,Neg,1,1,1.115011,1.115011,0.421685,0,0,0.494427,0.494427,0.051495,2.27319,2.089336,0.401983,0.010498,1.34591,72.27611,0,0,72.27611,44.699852,0.587425
910,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,910,13841,13864,5593,5621,0,0,Neg,0,0,0.912279,0.912279,0.49342,0,0,0.509497,0.509497,0.058216,3.757626,0.075845,0.662191,0.094067,0.450912,104.097336,0,0,104.097336,50.659832,0.675561
911,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,911,13866,13880,5600,5610,0,0,HSPC,0,0,0.886454,0.886454,0.302213,0,0,0.275389,0.275389,0.023441,0.600597,6.628966,0.707459,0.0,0.157614,25.65432,0,0,25.65432,23.343256,0.689695
912,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,912,13882,13900,5600,5627,0,0,Neg,1,1,1.00368,1.00368,0.352871,0,0,0.772536,0.772536,0.132669,3.091198,0.383071,0.455447,0.001841,1.817419,91.516846,0,0,91.516846,44.699852,0.757678
913,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,913,14349,14362,5600,5612,0,0,Neg,0,0,0.398255,0.398255,0.173058,0,0,0.649081,0.649081,0.077821,0.424752,0.0,0.006327,0.002953,2.144243,29.107784,0,0,29.107784,23.83992,0.764306
914,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,914,14420,14434,5601,5616,0,0,Neg,0,0,0.45248,0.45248,0.065613,0,0,0.318906,0.318906,0.017567,0.726631,0.0,0.001746,0.0,0.435558,36.508068,0,0,36.508068,28.806572,0.781372
915,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,915,13854,13870,5607,5626,0,0,Neg,0,0,0.839399,0.839399,0.300895,0,0,0.278863,0.278863,0.040573,1.422486,1.201829,0.269064,0.00031,0.176755,37.001423,0,0,37.001423,35.75988,0.566671
916,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,916,13872,13885,5610,5627,0,0,HSPC,0,0,0.764451,0.764451,0.26409,0,0,0.385358,0.385358,0.052387,1.018502,2.55991,0.696153,0.0,1.118151,39.71486,0,0,39.71486,29.303236,0.639735
917,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,917,13862,13874,5617,5628,0,0,HSPC,1,1,1.244899,1.244899,0.185056,0,0,0.174903,0.174903,0.0,0.210677,6.705226,0.986991,0.0,0.067656,22.940882,0,0,22.940882,21.85326,0.70396
918,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,918,13828,13847,5619,5632,0,0,Neg,0,0,0.50592,0.50592,0.350545,0,0,0.360182,0.360182,0.176479,3.49977,0.049495,0.223925,0.0,1.507091,30.09449,0,0,30.09449,30.793232,0.438011
919,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,919,13816,13831,5621,5636,0,0,Neg,1,1,1.97593,1.97593,0.436667,0,0,0.674656,0.674656,0.062387,3.779358,0.001349,0.13565,0.0,0.647905,46.128437,0,0,46.128437,29.799902,0.781285
920,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,920,13863,13885,5627,5640,0,0,Neg,0,0,0.944191,0.944191,0.209195,0,0,0.323367,0.323367,0.022234,1.89579,0.751442,0.454195,0.112538,2.286768,39.46818,0,0,39.46818,33.77322,0.554229
921,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,921,13861,13869,5632,5639,0,0,Endothelial,0,0,0.498835,0.498835,0.304352,0,0,0.469038,0.469038,0.076649,1.415089,1.33444,0.764999,0.096218,5.67558,11.347102,0,0,11.347102,14.899951,0.630151
922,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,922,16151,16162,5825,5833,0,0,Neg,0,0,0.773632,0.773632,0.352603,0,0,0.527696,0.527696,0.173505,3.659458,0.141044,0.43532,0.001029,0.354057,13.567188,0,0,13.567188,17.87994,0.544489
923,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,923,16425,16433,5849,5860,0,0,Neg,0,0,0.344766,0.344766,0.196467,0,0,0.823591,0.823591,0.099329,0.465813,0.0,0.086759,0.0,3.342566,15.540597,0,0,15.540597,18.376606,0.685446
924,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,924,16182,16193,5868,5886,0,0,Neg,0,0,0.509393,0.509393,0.038542,0,0,0.601662,0.601662,0.077562,0.296587,0.009331,0.008239,0.0,0.113062,40.701565,0,0,40.701565,29.303236,0.71031
925,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,925,16204,16218,5868,5885,0,0,Neg,0,0,0.441284,0.441284,0.046449,0,0,0.366632,0.366632,0.028946,0.336415,0.000475,0.014514,0.0,0.167977,40.454887,0,0,40.454887,30.793232,0.59512
926,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,926,16195,16206,5891,5913,0,0,HSPC,0,0,0.466638,0.466638,0.238959,0,0,0.674593,0.674593,0.134094,1.031986,0.172354,0.275404,0.0,1.41482,47.85517,0,0,47.85517,33.77322,0.620659
927,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,927,16276,16288,5911,5921,0,0,Neg,0,0,0.440297,0.440297,0.260943,0,0,0.734023,0.734023,0.173191,2.590101,0.0,0.19644,0.000335,1.886916,26.394348,0,0,26.394348,21.356596,0.775497
928,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,928,16196,16218,5918,5944,0,0,HSPC,0,0,0.421008,0.421008,0.133458,0,0,0.307231,0.307231,0.004758,0.925994,6.406906,0.558255,0.0,0.550851,111.49762,0,0,111.49762,47.67984,0.84588
929,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,929,16282,16293,5920,5931,0,0,Neg,0,0,0.370674,0.370674,0.359291,0,0,0.847078,0.847078,0.108752,3.042145,0.0,0.27899,0.0,2.932663,23.68091,0,0,23.68091,21.356596,0.786883
930,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,930,16291,16301,5927,5937,0,0,Neg,0,0,0.411115,0.411115,0.256335,0,0,0.696054,0.696054,0.118736,2.011631,0.0,0.089962,0.0,3.198863,21.7075,0,0,21.7075,19.8666,0.835438
931,D:\OPAL projects\John__Pimanda\NEP7-NEP8.tif,Tissue_Layer_1,JP HH cell intensity 25102025,931,16273,16289,5936,5953,0,0,Neg,0,0,0.527089,0.527089,0.30496,0,0,0.742273,0.742273,0.140278,2.628047,0.002313,0.291972,0.001496,2.767478,44.401707,0,0,44.401707,31.786562,0.759326
